dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
Cases	c-22	São Francisco de Paula,Agudo	0.7487670380483831	0.7278562902046675	0.9183352080989875
Cases	c-23	Roca Sales,Feliz	0.5740597061215448	0.5589815805617744	0.7580989876265465
Cases	c-24	Jaguarão,Arroio do Sal	0.5563992178341658	0.5552140603709218	0.9758155230596175
Cases	c-25	Piratini,Cidreira	0.8202838168751687	0.8141566416752976	0.9041619797525309
Cases	c-26	Arroio do Tigre,Nova Santa Rita,Balneário Pinhal,Quaraí,Crissiumal,São Francisco de Assis,Pinheiro Machado,Tapes	0.7231209722136798	0.7206276860897425	0.7968785151856016
Cases	c-27	Barão,Eldorado do Sul	0.8350460099998267	0.8350460099998267	1.385133108361455
Cases	c-28	Júlio de Castilhos,Nova Bassano	1.6447199047833587	1.6416563171834229	1.7021934758155237
Cases	c-29	Araricá,Nova Hartz,Restinga Sêca	1.2168489403714646	1.2168489403714646	1.2989563804524435
Cases	c-30	Butiá,Morro Reuter,Entre-Ijuís,Capão do Leão	1.2717661302593464	1.2717661302593464	1.2934008248968878
Cases	c-31	São Gabriel da Cachoeira,Presidente Figueiredo	3.3509275235250917	3.3306190097766852	3.4827334083239605
Cases	c-32	Iranduba,Maués	3.381961352012344	3.375342292022677	3.482845894263217
Cases	c-33	Itacoatiara,Boca do Acre,Rio Preto da Eva,Manicoré	3.285574254102716	3.2849816753710934	3.382086614173229
Cases	c-34	Taquaritinga do Norte,São José do Egito	1.9206665719817133	1.902908520760427	2.098875140607425
Cases	c-35	Aliança,São José do Belmonte,Petrolândia,Agrestina,Custódia	1.7942038069321868	1.7832190312946234	1.922579677540308
Cases	c-36	São Bento do Una,Toritama	1.2405328346710547	1.2234756722640714	1.540701162354706
Cases	c-37	Ipubi,Surubim,Pombos,Bodocó,Floresta	1.2740087273186376	1.2639524627678567	1.7255043119610047
Cases	c-38	São Caitano,São José da Coroa Grande	1.3153518758722011	1.300345675061687	1.5395575553055871
Cases	c-39	Sanharó,Camocim de São Félix,Betânia	2.9330148752168133	2.9330148752168133	2.973003374578178
Cases	c-40	Canhotinho,Rio Formoso,Cabrobó	2.53276389606914	2.531049427529047	2.627671541057368
